Date,Adj Close,Fast %K,Slow %K(D),Slow %D(J),J Binary(80%),J Binary(50%),Open,High,Low,Close,Volume,macd,macds,macdo,VIX,Bullish,Neutral,Bearish,Bullish 8-Week Mov Avg,Bull-Bear Spread,Fear Greed,Put Call
2019-02-25,2796.1101 ,86.7994 ,92.6897 ,93.7554 ,1.0000 ,1.0000 ,2804.3501 ,2813.4900 ,2794.9900 ,2796.1101 ,3804380000.0000 ,42.2760 ,39.4064 ,2.8697 ,14.8500 ,0.39 ,0.3500 ,0.25 ,0.3600 ,0.1400 ,70.0000 ,0.5500 
2019-02-26,2793.8999 ,85.1207 ,90.6826 ,92.8981 ,1.0000 ,1.0000 ,2792.3601 ,2803.1201 ,2789.4700 ,2793.8999 ,3645680000.0000 ,41.8514 ,39.8954 ,1.9560 ,15.1700 ,0.39 ,0.3500 ,0.25 ,0.3600 ,0.1400 ,70.0000 ,0.6000 
2019-02-27,2792.3799 ,83.9662 ,88.2078 ,90.5267 ,1.0000 ,1.0000 ,2787.5000 ,2795.7600 ,2775.1299 ,2792.3799 ,3767130000.0000 ,40.9205 ,40.1004 ,0.8201 ,14.7000 ,0.39 ,0.3500 ,0.25 ,0.3600 ,0.1400 ,72.0000 ,0.5400 
2019-02-28,2784.4900 ,77.9736 ,86.4996 ,88.4634 ,1.0000 ,1.0000 ,2788.1101 ,2793.7300 ,2782.5100 ,2784.4900 ,4396930000.0000 ,39.0955 ,39.8994 ,-0.8039 ,14.7800 ,0.42 ,0.3800 ,0.20 ,0.3700 ,0.2200 ,72.0000 ,0.6300 
2019-03-01,2803.6899 ,92.5565 ,85.2833 ,86.6636 ,1.0000 ,1.0000 ,2798.2200 ,2808.0200 ,2787.3799 ,2803.6899 ,3972280000.0000 ,38.7517 ,39.6699 ,-0.9182 ,13.5700 ,0.42 ,0.3800 ,0.20 ,0.3700 ,0.2200 ,71.0000 ,0.6000 
2019-03-04,2792.8101 ,78.7162 ,83.6666 ,85.1499 ,1.0000 ,1.0000 ,2814.3701 ,2816.8799 ,2767.6599 ,2792.8101 ,3919810000.0000 ,37.1728 ,39.1705 ,-1.9977 ,14.6300 ,0.42 ,0.3800 ,0.20 ,0.3700 ,0.2200 ,65.0000 ,0.6700 
2019-03-05,2789.6499 ,71.1148 ,80.8655 ,83.2718 ,1.0000 ,1.0000 ,2794.4099 ,2796.4399 ,2782.9700 ,2789.6499 ,3585690000.0000 ,35.2601 ,38.3884 ,-3.1283 ,14.7400 ,0.42 ,0.3800 ,0.20 ,0.3700 ,0.2200 ,63.0000 ,0.6700 
2019-03-06,2771.4500 ,46.9586 ,73.4639 ,79.3320 ,0.0000 ,1.0000 ,2790.2700 ,2790.2700 ,2768.6899 ,2771.4500 ,3786600000.0000 ,31.9078 ,37.0923 ,-5.1844 ,15.7400 ,0.42 ,0.3800 ,0.20 ,0.3700 ,0.2200 ,61.0000 ,0.7000 
2019-03-07,2748.9299 ,20.6655 ,62.0023 ,72.1106 ,0.0000 ,1.0000 ,2766.5300 ,2767.2500 ,2739.0901 ,2748.9299 ,3904860000.0000 ,27.1214 ,35.0981 ,-7.9767 ,16.5900 ,0.37 ,0.3600 ,0.27 ,0.3700 ,0.1100 ,58.0000 ,0.7600 
2019-03-08,2743.0701 ,21.9851 ,47.8880 ,61.1181 ,0.0000 ,1.0000 ,2730.7900 ,2744.1299 ,2722.2700 ,2743.0701 ,3423130000.0000 ,22.5947 ,32.5974 ,-10.0027 ,16.0500 ,0.37 ,0.3600 ,0.27 ,0.3700 ,0.1100 ,55.0000 ,0.7500 
2019-03-11,2783.3000 ,64.5070 ,45.0462 ,51.6455 ,0.0000 ,1.0000 ,2747.6101 ,2784.0000 ,2747.6101 ,2783.3000 ,3749030000.0000 ,22.0000 ,30.4779 ,-8.4780 ,14.3300 ,0.37 ,0.3600 ,0.27 ,0.3700 ,0.1100 ,59.0000 ,0.5700 
2019-03-12,2791.5200 ,73.1953 ,45.4623 ,46.1322 ,0.0000 ,0.0000 ,2787.3401 ,2798.3201 ,2786.7300 ,2791.5200 ,3414230000.0000 ,21.9390 ,28.7701 ,-6.8312 ,13.7700 ,0.37 ,0.3600 ,0.27 ,0.3700 ,0.1100 ,59.0000 ,0.6600 
2019-03-13,2810.9199 ,89.5725 ,53.9851 ,48.1645 ,0.0000 ,0.0000 ,2799.7800 ,2821.2400 ,2799.7800 ,2810.9199 ,3766150000.0000 ,23.1888 ,27.6539 ,-4.4651 ,13.4100 ,0.37 ,0.3600 ,0.27 ,0.3700 ,0.1100 ,60.0000 ,0.5200 
2019-03-14,2808.4800 ,87.1072 ,67.2734 ,55.5736 ,0.0000 ,1.0000 ,2810.3799 ,2815.0000 ,2803.4600 ,2808.4800 ,3469730000.0000 ,23.7090 ,26.8649 ,-3.1559 ,13.5000 ,0.32 ,0.3700 ,0.31 ,0.3700 ,0.0100 ,60.0000 ,0.6500 
2019-03-15,2822.4800 ,92.3935 ,81.3551 ,67.5379 ,0.0000 ,1.0000 ,2810.7900 ,2830.7300 ,2810.7900 ,2822.4800 ,5962730000.0000 ,24.9633 ,26.4846 ,-1.5213 ,12.8800 ,0.32 ,0.3700 ,0.31 ,0.3700 ,0.0100 ,65.0000 ,0.5700 
2019-03-18,2832.9399 ,97.8169 ,88.0171 ,78.8819 ,0.0000 ,1.0000 ,2822.6101 ,2835.4099 ,2821.9900 ,2832.9399 ,3552190000.0000 ,26.4959 ,26.4868 ,0.0090 ,13.1000 ,0.32 ,0.3700 ,0.31 ,0.3700 ,0.0100 ,67.0000 ,0.5200 
2019-03-19,2832.5701 ,84.7485 ,90.3277 ,86.5666 ,1.0000 ,1.0000 ,2840.7600 ,2852.4199 ,2823.2700 ,2832.5701 ,3620220000.0000 ,27.3652 ,26.6625 ,0.7027 ,13.5600 ,0.32 ,0.3700 ,0.31 ,0.3700 ,0.0100 ,67.0000 ,0.5800 
2019-03-20,2824.2300 ,78.3404 ,88.0813 ,88.8087 ,1.0000 ,1.0000 ,2831.3401 ,2843.5400 ,2812.4299 ,2824.2300 ,3771200000.0000 ,27.0691 ,26.7438 ,0.3253 ,13.9100 ,0.32 ,0.3700 ,0.31 ,0.3700 ,0.0100 ,64.0000 ,0.5800 
2019-03-21,2854.8799 ,96.0662 ,89.8731 ,89.4274 ,1.0000 ,1.0000 ,2819.7200 ,2860.3101 ,2817.3799 ,2854.8799 ,3546800000.0000 ,28.9737 ,27.1898 ,1.7839 ,13.6300 ,0.37 ,0.3900 ,0.23 ,0.3700 ,0.1400 ,64.0000 ,0.5100 
2019-03-22,2800.7100 ,56.8241 ,82.7592 ,86.9045 ,1.0000 ,1.0000 ,2844.5200 ,2846.1599 ,2800.4700 ,2800.7100 ,4237200000.0000 ,25.8144 ,26.9147 ,-1.1003 ,16.4800 ,0.37 ,0.3900 ,0.23 ,0.3700 ,0.1400 ,59.0000 ,0.6800 
2019-03-25,2798.3601 ,55.1218 ,74.2202 ,82.2842 ,1.0000 ,1.0000 ,2796.0100 ,2809.7900 ,2785.0200 ,2798.3601 ,3376580000.0000 ,22.8576 ,26.1033 ,-3.2457 ,16.3300 ,0.37 ,0.3900 ,0.23 ,0.3700 ,0.1400 ,55.0000 ,0.6200 
2019-03-26,2818.4600 ,69.6826 ,71.2070 ,76.0621 ,0.0000 ,1.0000 ,2812.6599 ,2829.8701 ,2803.9900 ,2818.4600 ,3266050000.0000 ,21.8839 ,25.2594 ,-3.3755 ,14.6800 ,0.37 ,0.3900 ,0.23 ,0.3700 ,0.1400 ,51.0000 ,0.6500 
2019-03-27,2805.3701 ,60.2000 ,67.5789 ,71.0020 ,0.0000 ,1.0000 ,2819.7200 ,2825.5601 ,2787.7200 ,2805.3701 ,3372930000.0000 ,19.8274 ,24.1730 ,-4.3456 ,15.1500 ,0.37 ,0.3900 ,0.23 ,0.3700 ,0.1400 ,52.0000 ,0.6900 
2019-03-28,2815.4399 ,67.4949 ,61.8647 ,66.8835 ,0.0000 ,1.0000 ,2809.3999 ,2819.7100 ,2798.7700 ,2815.4399 ,3158170000.0000 ,18.7936 ,23.0971 ,-4.3035 ,14.4300 ,0.33 ,0.4000 ,0.27 ,0.3700 ,0.0600 ,48.0000 ,0.7100 
2019-03-29,2834.3999 ,77.0096 ,65.9018 ,65.1151 ,0.0000 ,1.0000 ,2828.2700 ,2836.0300 ,2819.2300 ,2834.3999 ,3740700000.0000 ,19.2819 ,22.3341 ,-3.0522 ,13.7100 ,0.33 ,0.4000 ,0.27 ,0.3700 ,0.0600 ,49.0000 ,0.6500 
2019-04-01,2867.1899 ,97.3809 ,74.3536 ,67.3733 ,0.0000 ,1.0000 ,2848.6299 ,2869.3999 ,2848.6299 ,2867.1899 ,3500760000.0000 ,22.0605 ,22.2793 ,-0.2189 ,13.4000 ,0.33 ,0.4000 ,0.27 ,0.3700 ,0.0600 ,56.0000 ,0.6100 
2019-04-02,2867.2400 ,93.5595 ,79.1290 ,73.1281 ,0.0000 ,1.0000 ,2868.2400 ,2872.8999 ,2858.7500 ,2867.2400 ,3246900000.0000 ,23.9900 ,22.6215 ,1.3685 ,13.3600 ,0.33 ,0.4000 ,0.27 ,0.3700 ,0.0600 ,56.0000 ,0.5700 
2019-04-03,2873.3999 ,88.1771 ,84.7244 ,79.4023 ,0.0000 ,1.0000 ,2876.0901 ,2885.2500 ,2865.1699 ,2873.3999 ,3550240000.0000 ,25.7197 ,23.2411 ,2.4786 ,13.7400 ,0.33 ,0.4000 ,0.27 ,0.3700 ,0.0600 ,64.0000 ,0.5200 
2019-04-04,2879.3899 ,94.1533 ,90.0561 ,84.6365 ,1.0000 ,1.0000 ,2873.9900 ,2881.2800 ,2867.1399 ,2879.3899 ,3015180000.0000 ,27.2597 ,24.0448 ,3.2148 ,13.5800 ,0.35 ,0.3700 ,0.28 ,0.3600 ,0.0700 ,70.0000 ,0.5900 
2019-04-05,2892.7400 ,99.5380 ,94.5618 ,89.7808 ,1.0000 ,1.0000 ,2884.1599 ,2893.2400 ,2882.9900 ,2892.7400 ,3146820000.0000 ,29.2205 ,25.0800 ,4.1405 ,12.8200 ,0.35 ,0.3700 ,0.28 ,0.3600 ,0.0700 ,74.0000 ,0.5900 
2019-04-08,2895.7700 ,99.8378 ,95.0531 ,93.2237 ,1.0000 ,1.0000 ,2888.4600 ,2895.9500 ,2880.7800 ,2895.7700 ,3054030000.0000 ,30.6655 ,26.1971 ,4.4684 ,13.1800 ,0.35 ,0.3700 ,0.28 ,0.3600 ,0.0700 ,72.0000 ,0.6800 
2019-04-09,2878.2000 ,83.9989 ,93.1410 ,94.2520 ,1.0000 ,1.0000 ,2886.5801 ,2886.8799 ,2873.3301 ,2878.2000 ,3007980000.0000 ,30.0465 ,26.9670 ,3.0795 ,14.2800 ,0.35 ,0.3700 ,0.28 ,0.3600 ,0.0700 ,70.0000 ,0.5800 
2019-04-10,2888.2100 ,93.0226 ,94.1101 ,94.1014 ,1.0000 ,1.0000 ,2881.3701 ,2889.7100 ,2879.1299 ,2888.2100 ,3062380000.0000 ,30.0177 ,27.5771 ,2.4406 ,13.3000 ,0.35 ,0.3700 ,0.28 ,0.3600 ,0.0700 ,72.0000 ,0.6200 
2019-04-11,2888.3201 ,93.1219 ,93.9038 ,93.7183 ,1.0000 ,1.0000 ,2891.9199 ,2893.4199 ,2881.9900 ,2888.3201 ,2938540000.0000 ,29.6618 ,27.9940 ,1.6677 ,13.0200 ,0.40 ,0.3900 ,0.20 ,0.3700 ,0.2000 ,68.0000 ,0.6700 
2019-04-12,2907.4099 ,97.5063 ,93.4975 ,93.8372 ,1.0000 ,1.0000 ,2900.8601 ,2910.5400 ,2898.3701 ,2907.4099 ,3688490000.0000 ,30.5678 ,28.5088 ,2.0590 ,12.0100 ,0.40 ,0.3900 ,0.20 ,0.3700 ,0.2000 ,72.0000 ,0.5400 
2019-04-15,2905.5801 ,95.9616 ,92.7223 ,93.3745 ,1.0000 ,1.0000 ,2908.3201 ,2909.6001 ,2896.4800 ,2905.5801 ,3088330000.0000 ,30.7833 ,28.9637 ,1.8196 ,12.3200 ,0.40 ,0.3900 ,0.20 ,0.3700 ,0.2000 ,70.0000 ,0.5700 
2019-04-16,2907.0601 ,92.9874 ,94.5200 ,93.5799 ,1.0000 ,1.0000 ,2912.2600 ,2916.0601 ,2900.7100 ,2907.0601 ,3402210000.0000 ,30.7193 ,29.3148 ,1.4045 ,12.1800 ,0.40 ,0.3900 ,0.20 ,0.3700 ,0.2000 ,69.0000 ,0.5800 
2019-04-17,2900.4500 ,85.2805 ,92.9715 ,93.4046 ,1.0000 ,1.0000 ,2916.0400 ,2918.0000 ,2895.4500 ,2900.4500 ,3602300000.0000 ,29.7919 ,29.4102 ,0.3817 ,12.6000 ,0.40 ,0.3900 ,0.20 ,0.3700 ,0.2000 ,71.0000 ,0.5500 
2019-04-18,2905.0300 ,86.8685 ,91.7209 ,93.0708 ,1.0000 ,1.0000 ,2904.8101 ,2908.3999 ,2891.8999 ,2905.0300 ,3506850000.0000 ,29.0911 ,29.3464 ,-0.2553 ,12.0900 ,0.38 ,0.4100 ,0.22 ,0.3700 ,0.1600 ,70.0000 ,0.6200 
2019-04-22,2907.9700 ,85.5413 ,89.3279 ,91.3401 ,1.0000 ,1.0000 ,2898.7800 ,2909.5100 ,2896.3501 ,2907.9700 ,2997950000.0000 ,28.4451 ,29.1661 ,-0.7211 ,12.4200 ,0.38 ,0.4100 ,0.22 ,0.3700 ,0.1600 ,71.0000 ,0.6000 
2019-04-23,2933.6799 ,96.6089 ,89.4573 ,90.1687 ,1.0000 ,1.0000 ,2909.9900 ,2936.3101 ,2908.5300 ,2933.6799 ,3635030000.0000 ,29.6657 ,29.2660 ,0.3996 ,12.2800 ,0.38 ,0.4100 ,0.22 ,0.3700 ,0.1600 ,73.0000 ,0.5900 
2019-04-24,2927.2500 ,86.6312 ,88.1861 ,88.9904 ,1.0000 ,1.0000 ,2934.0000 ,2936.8301 ,2926.0500 ,2927.2500 ,3448960000.0000 ,29.7710 ,29.3670 ,0.4040 ,13.1400 ,0.38 ,0.4100 ,0.22 ,0.3700 ,0.1600 ,70.0000 ,0.6000 
2019-04-25,2926.1699 ,84.7035 ,88.0707 ,88.5714 ,1.0000 ,1.0000 ,2928.9900 ,2933.1001 ,2912.8401 ,2926.1699 ,3425280000.0000 ,29.4281 ,29.3792 ,0.0488 ,13.2500 ,0.34 ,0.4600 ,0.20 ,0.3600 ,0.1300 ,71.0000 ,0.5700 
2019-04-26,2939.8799 ,100.0000 ,90.6970 ,88.9846 ,1.0000 ,1.0000 ,2925.8101 ,2939.8799 ,2917.5601 ,2939.8799 ,3248500000.0000 ,29.9177 ,29.4869 ,0.4308 ,12.7300 ,0.34 ,0.4600 ,0.20 ,0.3600 ,0.1300 ,72.0000 ,0.6300 
2019-04-29,2943.0300 ,91.4818 ,91.8851 ,90.2176 ,1.0000 ,1.0000 ,2940.5801 ,2949.5200 ,2939.3501 ,2943.0300 ,3118780000.0000 ,30.2117 ,29.6319 ,0.5798 ,13.1100 ,0.34 ,0.4600 ,0.20 ,0.3600 ,0.1300 ,69.0000 ,0.6100 
2019-04-30,2945.8301 ,95.1569 ,91.5947 ,91.3923 ,1.0000 ,1.0000 ,2937.1399 ,2948.2200 ,2924.1101 ,2945.8301 ,3919330000.0000 ,30.3211 ,29.7697 ,0.5514 ,13.1200 ,0.34 ,0.4600 ,0.20 ,0.3600 ,0.1300 ,65.0000 ,0.6500 
2019-05-01,2923.7300 ,59.4668 ,86.1618 ,89.8805 ,1.0000 ,1.0000 ,2952.3301 ,2954.1299 ,2923.3601 ,2923.7300 ,3645850000.0000 ,28.2983 ,29.4755 ,-1.1771 ,14.8000 ,0.34 ,0.4600 ,0.20 ,0.3600 ,0.1300 ,65.0000 ,0.6300 
2019-05-02,2917.5200 ,49.2516 ,79.0714 ,85.6093 ,1.0000 ,1.0000 ,2922.1599 ,2931.6799 ,2900.5000 ,2917.5200 ,3778890000.0000 ,25.8956 ,28.7595 ,-2.8639 ,14.4200 ,0.39 ,0.4000 ,0.21 ,0.3600 ,0.1800 ,59.0000 ,0.6400 
2019-05-03,2945.6399 ,86.3571 ,76.3428 ,80.5254 ,1.0000 ,1.0000 ,2929.2100 ,2947.8501 ,2929.2100 ,2945.6399 ,3338120000.0000 ,25.9613 ,28.1998 ,-2.2386 ,12.8700 ,0.39 ,0.4000 ,0.21 ,0.3600 ,0.1800 ,58.0000 ,0.5200 
2019-05-06,2932.4700 ,65.1938 ,71.0852 ,75.4998 ,0.0000 ,1.0000 ,2908.8899 ,2937.3201 ,2898.2100 ,2932.4700 ,3181520000.0000 ,24.6662 ,27.4931 ,-2.8269 ,15.4400 ,0.39 ,0.4000 ,0.21 ,0.3600 ,0.1800 ,40.0000 ,0.6300 
2019-05-07,2884.0500 ,23.4349 ,56.7408 ,68.0563 ,0.0000 ,1.0000 ,2913.0300 ,2913.0300 ,2862.6001 ,2884.0500 ,3767100000.0000 ,19.5079 ,25.8961 ,-6.3881 ,19.3200 ,0.39 ,0.4000 ,0.21 ,0.3600 ,0.1800 ,42.0000 ,0.6800 
2019-05-08,2879.4199 ,18.3763 ,48.5227 ,58.7829 ,0.0000 ,1.0000 ,2879.6101 ,2897.9600 ,2873.2800 ,2879.4199 ,3485790000.0000 ,14.8749 ,23.6918 ,-8.8170 ,19.4000 ,0.39 ,0.4000 ,0.21 ,0.3600 ,0.1800 ,42.0000 ,0.6600 
2019-05-09,2870.7200 ,29.1515 ,44.5027 ,49.9221 ,0.0000 ,0.0000 ,2859.8401 ,2875.9700 ,2836.3999 ,2870.7200 ,3638820000.0000 ,10.3815 ,21.0298 ,-10.6483 ,19.1000 ,0.43 ,0.3400 ,0.23 ,0.3700 ,0.2000 ,40.0000 ,0.7000 
2019-05-10,2881.3999 ,43.5063 ,35.9326 ,42.9860 ,0.0000 ,0.0000 ,2863.1001 ,2891.3101 ,2825.3899 ,2881.3999 ,3529600000.0000 ,7.5947 ,18.3427 ,-10.7481 ,16.0400 ,0.43 ,0.3400 ,0.23 ,0.3700 ,0.2000 ,41.0000 ,0.8000 
2019-05-13,2811.8701 ,6.8371 ,24.2612 ,34.8988 ,0.0000 ,0.0000 ,2840.1899 ,2840.1899 ,2801.4299 ,2811.8701 ,3894030000.0000 ,-0.2218 ,14.6298 ,-14.8517 ,20.5500 ,0.43 ,0.3400 ,0.23 ,0.3700 ,0.2000 ,35.0000 ,0.7900 
2019-05-14,2834.4099 ,21.5979 ,23.8938 ,28.0292 ,0.0000 ,0.0000 ,2820.1201 ,2852.5400 ,2820.1201 ,2834.4099 ,3322720000.0000 ,-4.5453 ,10.7948 ,-15.3401 ,18.0600 ,0.43 ,0.3400 ,0.23 ,0.3700 ,0.2000 ,35.0000 ,0.7000 
2019-05-15,2850.9600 ,32.4362 ,26.7058 ,24.9536 ,0.0000 ,0.0000 ,2820.3799 ,2858.6799 ,2815.0801 ,2850.9600 ,3125950000.0000 ,-6.5606 ,7.3237 ,-13.8843 ,16.4400 ,0.43 ,0.3400 ,0.23 ,0.3700 ,0.2000 ,35.0000 ,0.7700 
2019-05-16,2876.3201 ,49.0440 ,30.6843 ,27.0946 ,0.0000 ,0.0000 ,2855.8000 ,2892.1499 ,2855.8000 ,2876.3201 ,3338060000.0000 ,-6.0417 ,4.6506 ,-10.6924 ,15.2900 ,0.30 ,0.3100 ,0.39 ,0.3600 ,-0.0900 ,37.0000 ,0.6600 
2019-05-17,2859.5300 ,38.0485 ,29.5927 ,28.9943 ,0.0000 ,0.0000 ,2858.6001 ,2885.4800 ,2854.2300 ,2859.5300 ,3257950000.0000 ,-6.9058 ,2.3394 ,-9.2451 ,15.9600 ,0.30 ,0.3100 ,0.39 ,0.3600 ,-0.0900 ,36.0000 ,0.8100 
2019-05-20,2840.2300 ,25.4093 ,33.3072 ,31.1947 ,0.0000 ,0.0000 ,2841.9399 ,2853.8601 ,2831.2900 ,2840.2300 ,3288870000.0000 ,-9.0436 ,0.0628 ,-9.1064 ,16.3100 ,0.30 ,0.3100 ,0.39 ,0.3600 ,-0.0900 ,33.0000 ,0.6500 
2019-05-21,2864.3601 ,41.2117 ,37.2299 ,33.3766 ,0.0000 ,0.0000 ,2854.0200 ,2868.8799 ,2854.0200 ,2864.3601 ,3218700000.0000 ,-8.6906 ,-1.6879 ,-7.0027 ,14.9500 ,0.30 ,0.3100 ,0.39 ,0.3600 ,-0.0900 ,34.0000 ,0.5700 
2019-05-22,2856.2700 ,37.4539 ,38.2335 ,36.2569 ,0.0000 ,0.0000 ,2856.0601 ,2865.4700 ,2851.1101 ,2856.2700 ,3192510000.0000 ,-8.9603 ,-3.1424 ,-5.8179 ,14.7500 ,0.30 ,0.3100 ,0.39 ,0.3600 ,-0.0900 ,32.0000 ,0.7200 
2019-05-23,2822.2400 ,14.2126 ,31.2672 ,35.5769 ,0.0000 ,0.0000 ,2836.7000 ,2836.7000 ,2805.4900 ,2822.2400 ,3891980000.0000 ,-11.7842 ,-4.8707 ,-6.9134 ,16.9200 ,0.25 ,0.3900 ,0.36 ,0.3500 ,-0.1100 ,28.0000 ,0.8000 
2019-05-24,2826.0601 ,18.1250 ,27.2825 ,32.2611 ,0.0000 ,0.0000 ,2832.4099 ,2841.3601 ,2820.1899 ,2826.0601 ,2887390000.0000 ,-13.5576 ,-6.6081 ,-6.9495 ,15.8500 ,0.25 ,0.3900 ,0.36 ,0.3500 ,-0.1100 ,27.0000 ,0.7600 
2019-05-28,2802.3899 ,0.8602 ,22.3727 ,26.9741 ,0.0000 ,0.0000 ,2830.0300 ,2840.5100 ,2801.5801 ,2802.3899 ,4121410000.0000 ,-16.6807 ,-8.6226 ,-8.0581 ,17.5000 ,0.25 ,0.3900 ,0.36 ,0.3500 ,-0.1100 ,23.0000 ,0.6800 
2019-05-29,2783.0200 ,12.8582 ,16.7020 ,22.1190 ,0.0000 ,0.0000 ,2790.2500 ,2792.0300 ,2766.0601 ,2783.0200 ,3700050000.0000 ,-20.4827 ,-10.9946 ,-9.4881 ,17.9000 ,0.25 ,0.3900 ,0.36 ,0.3500 ,-0.1100 ,25.0000 ,0.6300 
2019-05-30,2788.8601 ,18.0824 ,12.8277 ,17.3008 ,0.0000 ,0.0000 ,2786.9399 ,2799.0000 ,2776.7400 ,2788.8601 ,3273790000.0000 ,-22.7622 ,-13.3481 ,-9.4140 ,17.3000 ,0.25 ,0.3500 ,0.40 ,0.3400 ,-0.1500 ,24.0000 ,0.6400 
2019-05-31,2752.0601 ,1.0874 ,10.2026 ,13.2441 ,0.0000 ,0.0000 ,2766.1499 ,2768.9800 ,2750.5200 ,2752.0601 ,3981020000.0000 ,-27.2243 ,-16.1234 ,-11.1009 ,18.7100 ,0.25 ,0.3500 ,0.40 ,0.3400 ,-0.1500 ,24.0000 ,0.8300 
2019-06-03,2744.4500 ,9.5751 ,8.4926 ,10.5076 ,0.0000 ,0.0000 ,2751.5300 ,2763.0701 ,2728.8101 ,2744.4500 ,3943810000.0000 ,-31.0171 ,-19.1021 ,-11.9150 ,18.8600 ,0.25 ,0.3500 ,0.40 ,0.3400 ,-0.1500 ,25.0000 ,0.6700 
2019-06-04,2803.2700 ,45.5859 ,17.4378 ,12.0444 ,0.0000 ,0.0000 ,2762.6399 ,2804.4900 ,2762.6399 ,2803.2700 ,3810430000.0000 ,-28.9430 ,-21.0703 ,-7.8727 ,16.9700 ,0.25 ,0.3500 ,0.40 ,0.3400 ,-0.1500 ,28.0000 ,0.6700 
2019-06-05,2826.1499 ,59.5934 ,26.7848 ,17.5718 ,0.0000 ,0.0000 ,2818.0901 ,2827.2800 ,2800.9199 ,2826.1499 ,3548830000.0000 ,-25.1629 ,-21.8888 ,-3.2741 ,16.0900 ,0.25 ,0.3500 ,0.40 ,0.3400 ,-0.1500 ,29.0000 ,0.6400 
2019-06-06,2843.4900 ,70.2094 ,37.2102 ,27.1443 ,0.0000 ,0.0000 ,2828.5100 ,2852.1001 ,2822.4500 ,2843.4900 ,3396410000.0000 ,-20.5314 ,-21.6173 ,1.0860 ,15.9300 ,0.23 ,0.3500 ,0.43 ,0.3200 ,-0.2000 ,29.0000 ,0.6600 
2019-06-07,2873.3401 ,92.2513 ,55.4430 ,39.8127 ,0.0000 ,0.0000 ,2852.8701 ,2884.9700 ,2852.8701 ,2873.3401 ,3220250000.0000 ,-14.2875 ,-20.1514 ,5.8639 ,16.3000 ,0.23 ,0.3500 ,0.43 ,0.3200 ,-0.2000 ,32.0000 ,0.5100 
2019-06-10,2886.7300 ,89.7476 ,71.4775 ,54.7103 ,0.0000 ,1.0000 ,2885.8301 ,2904.7700 ,2885.5100 ,2886.7300 ,3209210000.0000 ,-8.1646 ,-17.7540 ,9.5894 ,15.9400 ,0.23 ,0.3500 ,0.43 ,0.3200 ,-0.2000 ,37.0000 ,0.5700 
2019-06-11,2885.7200 ,86.3091 ,79.6222 ,68.8476 ,0.0000 ,1.0000 ,2903.2700 ,2910.6101 ,2878.5300 ,2885.7200 ,3548420000.0000 ,-3.3549 ,-14.8742 ,11.5192 ,15.9900 ,0.23 ,0.3500 ,0.43 ,0.3200 ,-0.2000 ,36.0000 ,0.6500 
2019-06-12,2879.8401 ,83.0748 ,84.3184 ,78.4727 ,0.0000 ,1.0000 ,2882.7300 ,2888.5701 ,2874.6799 ,2879.8401 ,3034130000.0000 ,-0.0175 ,-11.9029 ,11.8853 ,15.9100 ,0.23 ,0.3500 ,0.43 ,0.3200 ,-0.2000 ,34.0000 ,0.7700 
2019-06-13,2891.6399 ,89.5653 ,88.1896 ,84.0434 ,1.0000 ,1.0000 ,2886.2400 ,2895.2400 ,2881.9900 ,2891.6399 ,3069810000.0000 ,3.5387 ,-8.8145 ,12.3533 ,15.8200 ,0.27 ,0.3900 ,0.34 ,0.3100 ,-0.0700 ,39.0000 ,0.6300 
2019-06-14,2886.9800 ,87.0021 ,87.1398 ,86.5493 ,1.0000 ,1.0000 ,2886.8201 ,2894.4500 ,2879.6201 ,2886.9800 ,2922330000.0000 ,5.9129 ,-5.8690 ,11.7820 ,15.2800 ,0.27 ,0.3900 ,0.34 ,0.3100 ,-0.0700 ,38.0000 ,0.6300 
2019-06-17,2889.6699 ,88.4817 ,86.8866 ,87.4053 ,1.0000 ,1.0000 ,2889.7500 ,2897.2700 ,2887.3000 ,2889.6699 ,2810140000.0000 ,7.9202 ,-3.1112 ,11.0314 ,15.3500 ,0.27 ,0.3900 ,0.34 ,0.3100 ,-0.0700 ,40.0000 ,0.7200 
2019-06-18,2917.7500 ,93.5439 ,88.3336 ,87.4533 ,1.0000 ,1.0000 ,2906.7100 ,2930.7900 ,2905.4399 ,2917.7500 ,3437620000.0000 ,11.6427 ,-0.1604 ,11.8031 ,15.1500 ,0.27 ,0.3900 ,0.34 ,0.3100 ,-0.0700 ,44.0000 ,0.5500 
2019-06-19,2926.4600 ,97.3981 ,91.1982 ,88.8061 ,1.0000 ,1.0000 ,2920.5500 ,2931.7400 ,2911.4299 ,2926.4600 ,3287890000.0000 ,15.1213 ,2.8959 ,12.2253 ,14.3300 ,0.27 ,0.3900 ,0.34 ,0.3100 ,-0.0700 ,42.0000 ,0.6100 
2019-06-20,2954.1799 ,98.3075 ,92.9467 ,90.8262 ,1.0000 ,1.0000 ,2949.6001 ,2958.0601 ,2931.5000 ,2954.1799 ,3905940000.0000 ,19.8856 ,6.2939 ,13.5917 ,14.7500 ,0.30 ,0.3800 ,0.32 ,0.3000 ,-0.0300 ,45.0000 ,0.5200 
